DT_CTBIL;SG_EMPRE;CD_CANAL_VENDA;CD_PRODUTO;CD_LOCAL_DEBITO;CD_LOCAL_CREDITO;VL_PREMT;QT_PREMT;CD_CNAPE
30/11/2024;RPS;2;976;9896;9601;208,52;0;107113
30/11/2024;RPS;2;977;9896;9601;111,01;0;107113
30/11/2024;RPS;2;461;9896;9643;4085,63;0;107113
30/11/2024;RPS;2;947;9896;9643;24,03;0;107113
30/11/2024;RPS;2;997;9896;9643;576,66;0;107113
30/11/2024;RPS;2;671;9896;9882;3645,2;0;107113
30/11/2024;RPS;2;210;9947;9896;1662,04;0;107113
30/11/2024;RPS;2;542;9947;9896;1463,35;0;107113
30/11/2024;RPS;2;543;9947;9896;460;0;107113
30/11/2024;RPS;2;551;9947;9896;506;0;107113
30/11/2024;RPS;2;552;9947;9896;1223,6;0;107113
30/11/2024;RPS;2;976;9948;9601;183,28;0;107113
30/11/2024;RPS;2;116;9973;9896;1428,68;0;107113
30/11/2024;RPS;2;310;9973;9896;15824,09;0;107113
30/11/2024;RPS;2;315;9973;9896;287,12;0;107113
30/11/2024;RPS;2;316;9973;9896;717,95;0;107113
30/11/2024;RPS;2;327;9973;9896;737,84;0;107113
30/11/2024;RPS;2;530;9973;9896;5055,46;0;107113
30/11/2024;RPS;2;535;9973;9896;171,1;0;107113
30/11/2024;RPS;2;536;9973;9896;215,72;0;107113
30/11/2024;RPS;2;539;9973;9896;99,73;0;107113
30/11/2024;RPS;2;812;9973;9896;221,53;0;107113
30/11/2024;RPS;2;817;9973;9896;7,93;0;107113
30/11/2024;RPS;2;976;9119;9297;344,91;0;107113
30/11/2024;RPS;2;311;9179;9297;374,78;0;107113
30/11/2024;RPS;2;531;9179;9297;26,69;0;107113
30/11/2024;RPS;2;976;9179;9297;7120,02;0;107113
30/11/2024;RPS;2;997;9179;9297;3334,28;0;107113
30/11/2024;RPS;2;542;9179;9302;32375,69;0;107113
30/11/2024;RPS;2;543;9179;9302;1191,23;0;107113
30/11/2024;RPS;2;551;9179;9302;9134,28;0;107113
30/11/2024;RPS;2;552;9179;9302;3335,42;0;107113
30/11/2024;RPS;2;820;9179;9302;28235,82;0;107113
30/11/2024;RPS;2;976;9179;9302;3976,81;0;107113
30/11/2024;RPS;2;977;9179;9302;426,14;0;107113
30/11/2024;RPS;2;997;9179;9302;440,33;0;107113
30/11/2024;RPS;2;311;9179;9947;1695,87;0;107113
30/11/2024;RPS;2;531;9179;9947;592,86;0;107113
30/11/2024;RPS;2;816;9179;9947;296,8;0;107113
30/11/2024;RPS;2;543;9216;9297;750;0;107113
30/11/2024;RPS;2;552;9216;9297;750;0;107113
30/11/2024;RPS;2;947;9216;9297;84196,84;0;107113
30/11/2024;RPS;2;976;9216;9297;6712,72;0;107113
30/11/2024;RPS;2;977;9216;9297;562,35;0;107113
30/11/2024;RPS;2;311;9216;9302;840,81;0;107113
30/11/2024;RPS;2;531;9216;9302;277,96;0;107113
30/11/2024;RPS;2;542;9216;9302;6353,49;0;107113
30/11/2024;RPS;2;671;9216;9302;2545,25;0;107113
30/11/2024;RPS;2;824;9216;9302;533,53;0;107113
30/11/2024;RPS;2;947;9216;9302;8761,29;0;107113
30/11/2024;RPS;2;976;9216;9302;4410,05;0;107113
30/11/2024;RPS;2;977;9216;9302;568,66;0;107113
30/11/2024;RPS;2;947;9216;9947;196,38;0;107113
30/11/2024;RPS;2;947;9267;9297;386,72;0;107113
30/11/2024;RPS;2;461;9297;9216;11288,92;0;107113
30/11/2024;RPS;2;940;9297;9216;614,04;0;107113
30/11/2024;RPS;2;461;9297;9322;6982,56;0;107113
30/11/2024;RPS;2;543;9297;9322;1251,88;0;107113
30/11/2024;RPS;2;940;9297;9322;224,88;0;107113
30/11/2024;RPS;2;941;9297;9322;132;0;107113
30/11/2024;RPS;2;210;9297;9947;400;0;107113
30/11/2024;RPS;2;516;9297;9947;3234,27;0;107113
30/11/2024;RPS;2;552;9297;9947;5034,35;0;107113
30/11/2024;RPS;2;461;9302;9179;53398,85;0;107113
30/11/2024;RPS;2;462;9302;9179;24188,46;0;107113
30/11/2024;RPS;2;968;9302;9179;205;0;107113
30/11/2024;RPS;2;461;9302;9216;7183,89;0;107113
30/11/2024;RPS;2;462;9302;9216;27583,81;0;107113
30/11/2024;RPS;2;941;9302;9216;20660;0;107113
30/11/2024;RPS;2;976;9302;9297;49,81;0;107113
30/11/2024;RPS;2;461;9302;9322;4320,9;0;107113
30/11/2024;RPS;2;940;9302;9322;1657,83;0;107113
30/11/2024;RPS;2;461;9302;9665;1402,48;0;107113
30/11/2024;RPS;2;461;9302;9696;8966,97;0;107113
30/11/2024;RPS;2;462;9302;9696;10869,93;0;107113
30/11/2024;RPS;2;940;9302;9696;461,55;0;107113
30/11/2024;RPS;2;968;9302;9696;335,01;0;107113
30/11/2024;RPS;2;944;9302;9899;2681,7;0;107113
30/11/2024;RPS;2;461;9302;9947;7775,31;0;107113
30/11/2024;RPS;2;543;9302;9947;46743,54;0;107113
30/11/2024;RPS;2;552;9302;9947;37408,78;0;107113
30/11/2024;RPS;2;542;9322;9297;600;0;107113
30/11/2024;RPS;2;551;9322;9297;906,45;0;107113
30/11/2024;RPS;2;750;9322;9297;190;0;107113
30/11/2024;RPS;2;760;9322;9297;2452,5;0;107113
30/11/2024;RPS;2;781;9322;9297;2463,88;0;107113
30/11/2024;RPS;2;820;9322;9297;669,67;0;107113
30/11/2024;RPS;2;822;9322;9297;2062,8;0;107113
30/11/2024;RPS;2;824;9322;9297;244,72;0;107113
30/11/2024;RPS;2;976;9322;9297;10180,43;0;107113
30/11/2024;RPS;2;977;9322;9297;304,6;0;107113
30/11/2024;RPS;2;997;9322;9297;2140,57;0;107113
30/11/2024;RPS;2;820;9322;9302;337,77;0;107113
30/11/2024;RPS;2;822;9322;9302;1076,18;0;107113
30/11/2024;RPS;2;976;9322;9302;12526,82;0;107113
30/11/2024;RPS;2;977;9322;9302;3137,11;0;107113
30/11/2024;RPS;2;997;9322;9302;1838,61;0;107113
30/11/2024;RPS;2;977;9322;9947;29,9;0;107113
30/11/2024;RPS;2;976;9326;9297;76,93;0;107113
30/11/2024;RPS;2;977;9609;9302;52,21;0;107113
30/11/2024;RPS;2;977;9643;9302;269,13;0;107113
30/11/2024;RPS;2;976;9696;9297;817;0;107113
30/11/2024;RPS;2;977;9696;9297;90,06;0;107113
30/11/2024;RPS;2;997;9696;9297;400,44;0;107113
30/11/2024;RPS;2;116;9696;9302;207,8;0;107113
30/11/2024;RPS;2;311;9696;9302;6272,38;0;107113
30/11/2024;RPS;2;531;9696;9302;929,19;0;107113
30/11/2024;RPS;2;543;9696;9302;3000;0;107113
30/11/2024;RPS;2;552;9696;9302;3000;0;107113
30/11/2024;RPS;2;816;9696;9302;19,76;0;107113
30/11/2024;RPS;2;820;9696;9302;175,6;0;107113
30/11/2024;RPS;2;824;9696;9302;100,12;0;107113
30/11/2024;RPS;2;976;9696;9302;189,26;0;107113
30/11/2024;RPS;2;977;9696;9302;978,3;0;107113
30/11/2024;RPS;2;947;9696;9947;3686,96;0;107113
30/11/2024;RPS;2;977;9696;9947;65,55;0;107113
30/11/2024;RPS;2;542;9780;9947;2446,94;0;107113
30/11/2024;RPS;2;543;9780;9947;152,49;0;107113
30/11/2024;RPS;2;551;9780;9947;1298,13;0;107113
30/11/2024;RPS;2;552;9780;9947;153,93;0;107113
30/11/2024;RPS;2;542;9787;9302;2192,08;0;107113
30/11/2024;RPS;2;543;9787;9302;500;0;107113
30/11/2024;RPS;2;551;9787;9302;1736,89;0;107113
30/11/2024;RPS;2;552;9787;9302;750;0;107113
30/11/2024;RPS;2;976;9791;9297;1560,84;0;107113
30/11/2024;RPS;2;977;9791;9297;100,54;0;107113
30/11/2024;RPS;2;947;9791;9302;3958,48;0;107113
30/11/2024;RPS;2;976;9791;9302;200,76;0;107113
30/11/2024;RPS;2;947;9791;9947;1718,17;0;107113
30/11/2024;RPS;2;977;9791;9947;38,8;0;107113
30/11/2024;RPS;2;997;9791;9947;922,47;0;107113
30/11/2024;RPS;2;820;9826;9302;76,67;0;107113
30/11/2024;RPS;2;976;9826;9947;372,38;0;107113
30/11/2024;RPS;2;310;9845;9947;565,02;0;107113
30/11/2024;RPS;2;530;9845;9947;214,48;0;107113
30/11/2024;RPS;2;812;9845;9947;8,54;0;107113
30/11/2024;RPS;2;311;9872;9302;20992,14;0;107113
30/11/2024;RPS;2;456;9872;9302;1;0;107113
30/11/2024;RPS;2;531;9872;9302;4832,25;0;107113
30/11/2024;RPS;2;816;9872;9302;590,64;0;107113
30/11/2024;RPS;2;947;9882;9302;5581,91;0;107113
30/11/2024;RPS;2;210;9896;9297;3017,68;0;107113
30/11/2024;RPS;2;997;9896;9302;217,36;0;107113
30/11/2024;RPS;2;116;9899;9302;1364,3;0;107113
30/11/2024;RPS;2;208;9899;9302;243,88;0;107113
30/11/2024;RPS;2;310;9899;9302;9765,86;0;107113
30/11/2024;RPS;2;530;9899;9302;2138,31;0;107113
30/11/2024;RPS;2;812;9899;9302;76,74;0;107113
30/11/2024;RPS;2;827;9899;9302;1310,16;0;107113
30/11/2024;RPS;2;850;9899;9302;586,77;0;107113
30/11/2024;RPS;2;976;9899;9302;713,9;0;107113
30/11/2024;RPS;2;977;9899;9302;2211,72;0;107113
30/11/2024;RPS;2;461;9947;9216;829,94;0;107113
30/11/2024;RPS;2;542;9947;9297;68444,73;0;107113
30/11/2024;RPS;2;543;9947;9297;3803,53;0;107113
30/11/2024;RPS;2;551;9947;9297;54051,64;0;107113
30/11/2024;RPS;2;820;9947;9297;94,92;0;107113
30/11/2024;RPS;2;976;9947;9297;734,52;0;107113
30/11/2024;RPS;2;977;9947;9297;650,14;0;107113
30/11/2024;RPS;2;542;9947;9302;19137,45;0;107113
30/11/2024;RPS;2;544;9947;9302;700;0;107113
30/11/2024;RPS;2;551;9947;9302;18305,75;0;107113
30/11/2024;RPS;2;976;9947;9302;1185,79;0;107113
30/11/2024;RPS;2;976;9948;9302;67,9;0;107113
30/11/2024;RPS;2;976;9953;9297;97,53;0;107113
30/11/2024;RPS;2;116;9119;9948;434,46;0;107113
30/11/2024;RPS;2;310;9119;9948;6322,18;0;107113
30/11/2024;RPS;2;530;9119;9948;2218,36;0;107113
30/11/2024;RPS;2;812;9119;9948;23,28;0;107113
30/11/2024;RPS;2;977;9119;9948;756,02;0;107113
30/11/2024;RPS;2;949;9206;9296;456,82;0;107113
30/11/2024;RPS;2;543;9266;9296;23139,25;0;107113
30/11/2024;RPS;2;552;9266;9296;21722,28;0;107113
30/11/2024;RPS;2;671;9267;9296;220,12;0;107113
30/11/2024;RPS;2;310;9274;9948;1821,09;0;107113
30/11/2024;RPS;2;530;9274;9948;313,19;0;107113
30/11/2024;RPS;2;812;9274;9948;36,32;0;107113
30/11/2024;RPS;2;310;9276;9948;7667,08;0;107113
30/11/2024;RPS;2;530;9276;9948;2929,45;0;107113
30/11/2024;RPS;2;812;9276;9948;145,82;0;107113
30/11/2024;RPS;2;822;9276;9948;199,84;0;107113
30/11/2024;RPS;2;315;9278;9755;2253,51;0;107113
30/11/2024;RPS;2;327;9278;9755;1565,91;0;107113
30/11/2024;RPS;2;535;9278;9755;679,54;0;107113
30/11/2024;RPS;2;539;9278;9755;96,87;0;107113
30/11/2024;RPS;2;310;9282;9948;7882,94;0;107113
30/11/2024;RPS;2;315;9282;9948;2033,91;0;107113
30/11/2024;RPS;2;530;9282;9948;1661,62;0;107113
30/11/2024;RPS;2;535;9282;9948;693,24;0;107113
30/11/2024;RPS;2;812;9282;9948;52,94;0;107113
30/11/2024;RPS;2;977;9287;9948;212,44;0;107113
30/11/2024;RPS;2;315;9296;9231;3034,52;0;107113
30/11/2024;RPS;2;321;9296;9231;1648,26;0;107113
30/11/2024;RPS;2;327;9296;9231;1154,75;0;107113
30/11/2024;RPS;2;535;9296;9231;1160,69;0;107113
30/11/2024;RPS;2;539;9296;9231;227,43;0;107113
30/11/2024;RPS;2;116;9296;9755;640,52;0;107113
30/11/2024;RPS;2;461;9296;9755;21589,49;0;107113
30/11/2024;RPS;2;941;9296;9755;237,36;0;107113
30/11/2024;RPS;2;968;9296;9755;85,25;0;107113
30/11/2024;RPS;2;310;9296;9781;1027,27;0;107113
30/11/2024;RPS;2;530;9296;9781;424,43;0;107113
30/11/2024;RPS;2;940;9296;9781;648,27;0;107113
30/11/2024;RPS;2;941;9296;9781;5924,3;0;107113
30/11/2024;RPS;2;117;9296;9948;852,74;0;107113
30/11/2024;RPS;2;461;9296;9948;29453,72;0;107113
30/11/2024;RPS;2;940;9296;9948;98,48;0;107113
30/11/2024;RPS;2;941;9296;9948;8756,81;0;107113
30/11/2024;RPS;2;944;9296;9948;1566,82;0;107113
30/11/2024;RPS;2;968;9296;9948;627,67;0;107113
30/11/2024;RPS;2;543;9297;9296;200;0;107113
30/11/2024;RPS;2;552;9297;9296;200;0;107113
30/11/2024;RPS;2;542;9297;9755;787,55;0;107113
30/11/2024;RPS;2;543;9297;9755;1156,67;0;107113
30/11/2024;RPS;2;552;9297;9755;1717,85;0;107113
30/11/2024;RPS;2;210;9297;9781;2000;0;107113
30/11/2024;RPS;2;543;9297;9781;3626,7;0;107113
30/11/2024;RPS;2;552;9297;9781;3626,7;0;107113
30/11/2024;RPS;2;116;9302;9296;108,29;0;107113
30/11/2024;RPS;2;310;9302;9296;249,39;0;107113
30/11/2024;RPS;2;530;9302;9296;118,77;0;107113
30/11/2024;RPS;2;310;9302;9755;1869,25;0;107113
30/11/2024;RPS;2;530;9302;9755;480,79;0;107113
30/11/2024;RPS;2;812;9302;9755;82,86;0;107113
30/11/2024;RPS;2;310;9321;9781;4957,81;0;107113
30/11/2024;RPS;2;530;9321;9781;2077,61;0;107113
30/11/2024;RPS;2;812;9321;9781;73,76;0;107113
30/11/2024;RPS;2;947;9321;9781;508,59;0;107113
30/11/2024;RPS;2;976;9321;9781;187,7;0;107113
30/11/2024;RPS;2;997;9326;9948;117,5;0;107113
30/11/2024;RPS;2;542;9522;9948;350;0;107113
30/11/2024;RPS;2;552;9522;9948;350;0;107113
30/11/2024;RPS;2;542;9601;9755;807,2;0;107113
30/11/2024;RPS;2;552;9601;9755;569,47;0;107113
30/11/2024;RPS;2;210;9685;9296;871,87;0;107113
30/11/2024;RPS;2;750;9685;9781;1974,87;0;107113
30/11/2024;RPS;2;976;9696;9948;49,81;0;107113
30/11/2024;RPS;2;976;9748;9948;343,51;0;107113
30/11/2024;RPS;2;977;9755;9272;196,77;0;107113
30/11/2024;RPS;2;544;9755;9296;679,74;0;107113
30/11/2024;RPS;2;671;9755;9296;1107,82;0;107113
30/11/2024;RPS;2;820;9755;9296;766,26;0;107113
30/11/2024;RPS;2;947;9755;9296;12140,23;0;107113
30/11/2024;RPS;2;976;9755;9296;2856,52;0;107113
30/11/2024;RPS;2;977;9755;9296;532,73;0;107113
30/11/2024;RPS;2;750;9755;9784;6252,19;0;107113
30/11/2024;RPS;2;977;9755;9827;36,73;0;107113
30/11/2024;RPS;2;208;9755;9948;4178,97;0;107113
30/11/2024;RPS;2;315;9755;9948;3005,12;0;107113
30/11/2024;RPS;2;535;9755;9948;513,66;0;107113
30/11/2024;RPS;2;820;9755;9948;89,56;0;107113
30/11/2024;RPS;2;940;9755;9948;650,02;0;107113
30/11/2024;RPS;2;976;9755;9948;9378,29;0;107113
30/11/2024;RPS;2;977;9755;9948;289,35;0;107113
30/11/2024;RPS;2;997;9764;9281;124,53;0;107113
30/11/2024;RPS;2;976;9764;9755;144,95;0;107113
30/11/2024;RPS;2;997;9764;9781;279,64;0;107113
30/11/2024;RPS;2;335;9773;9781;1432,36;0;107113
30/11/2024;RPS;2;625;9773;9781;221,43;0;107113
30/11/2024;RPS;2;310;9781;9281;749,87;0;107113
30/11/2024;RPS;2;530;9781;9281;362,48;0;107113
30/11/2024;RPS;2;311;9781;9296;2208,1;0;107113
30/11/2024;RPS;2;531;9781;9296;33,38;0;107113
30/11/2024;RPS;2;816;9781;9296;12,08;0;107113
30/11/2024;RPS;2;820;9781;9296;991,86;0;107113
30/11/2024;RPS;2;824;9781;9296;78,04;0;107113
30/11/2024;RPS;2;976;9781;9296;7002,14;0;107113
30/11/2024;RPS;2;977;9781;9296;1000,68;0;107113
30/11/2024;RPS;2;997;9781;9296;113,64;0;107113
30/11/2024;RPS;2;310;9781;9755;40367,23;0;107113
30/11/2024;RPS;2;327;9781;9755;2263,66;0;107113
30/11/2024;RPS;2;530;9781;9755;10839,6;0;107113
30/11/2024;RPS;2;539;9781;9755;135,3;0;107113
30/11/2024;RPS;2;812;9781;9755;611,34;0;107113
30/11/2024;RPS;2;940;9781;9755;217,64;0;107113
30/11/2024;RPS;2;976;9781;9755;5925,89;0;107113
30/11/2024;RPS;2;977;9781;9755;205,47;0;107113
30/11/2024;RPS;2;997;9781;9755;2247,94;0;107113
30/11/2024;RPS;2;977;9781;9827;314,25;0;107113
30/11/2024;RPS;2;941;9781;9830;62,8;0;107113
30/11/2024;RPS;2;117;9781;9882;1944,55;0;107113
30/11/2024;RPS;2;310;9781;9882;827,82;0;107113
30/11/2024;RPS;2;530;9781;9882;168,64;0;107113
30/11/2024;RPS;2;812;9781;9882;11,88;0;107113
30/11/2024;RPS;2;116;9781;9948;118,01;0;107113
30/11/2024;RPS;2;310;9781;9948;6040,4;0;107113
30/11/2024;RPS;2;530;9781;9948;2600,98;0;107113
30/11/2024;RPS;2;812;9781;9948;94,1;0;107113
30/11/2024;RPS;2;824;9781;9948;49,81;0;107113
30/11/2024;RPS;2;940;9781;9948;2923,44;0;107113
30/11/2024;RPS;2;976;9781;9948;8685,28;0;107113
30/11/2024;RPS;2;977;9781;9948;225,84;0;107113
30/11/2024;RPS;2;997;9781;9948;68,54;0;107113
30/11/2024;RPS;2;542;9787;9296;1425,87;0;107113
30/11/2024;RPS;2;551;9787;9296;1834,79;0;107113
30/11/2024;RPS;2;543;9787;9948;500;0;107113
30/11/2024;RPS;2;977;9787;9948;29,87;0;107113
30/11/2024;RPS;2;997;9791;9296;318,82;0;107113
30/11/2024;RPS;2;315;9810;9948;2420,32;0;107113
30/11/2024;RPS;2;535;9810;9948;1116,88;0;107113
30/11/2024;RPS;2;815;9810;9948;55,29;0;107113
30/11/2024;RPS;2;976;9830;9948;103,82;0;107113
30/11/2024;RPS;2;820;9833;9755;45,04;0;107113
30/11/2024;RPS;2;947;9833;9755;232,64;0;107113
30/11/2024;RPS;2;947;9896;9781;427,67;0;107113
30/11/2024;RPS;2;542;9947;9296;300;0;107113
30/11/2024;RPS;2;552;9947;9296;300;0;107113
30/11/2024;RPS;2;977;9947;9296;85,29;0;107113
30/11/2024;RPS;2;210;9947;9948;17305,47;0;107113
30/11/2024;RPS;2;976;9947;9948;49,81;0;107113
30/11/2024;RPS;2;977;9948;9288;289,15;0;107113
30/11/2024;RPS;2;311;9948;9296;1392,65;0;107113
30/11/2024;RPS;2;531;9948;9296;40,08;0;107113
30/11/2024;RPS;2;542;9948;9296;750;0;107113
30/11/2024;RPS;2;551;9948;9296;750;0;107113
30/11/2024;RPS;2;671;9948;9296;426;0;107113
30/11/2024;RPS;2;813;9948;9296;103,55;0;107113
30/11/2024;RPS;2;816;9948;9296;45,18;0;107113
30/11/2024;RPS;2;820;9948;9296;70,49;0;107113
30/11/2024;RPS;2;824;9948;9296;194,39;0;107113
30/11/2024;RPS;2;947;9948;9296;7905,84;0;107113
30/11/2024;RPS;2;976;9948;9296;3818,13;0;107113
30/11/2024;RPS;2;977;9948;9296;1839,13;0;107113
30/11/2024;RPS;2;940;9948;9326;238,18;0;107113
30/11/2024;RPS;2;824;9948;9658;49,81;0;107113
30/11/2024;RPS;2;947;9948;9755;192,13;0;107113
30/11/2024;RPS;2;949;9948;9755;1623,15;0;107113
30/11/2024;RPS;2;997;9948;9755;392,47;0;107113
30/11/2024;RPS;2;976;9485;9281;855,76;0;107113
30/11/2024;RPS;2;976;9485;9346;49,81;0;107113
30/11/2024;RPS;2;976;9485;9787;7598,52;0;107113
30/11/2024;RPS;2;310;9638;9485;2527,06;0;107113
30/11/2024;RPS;2;461;9638;9485;288,52;0;107113
30/11/2024;RPS;2;530;9638;9485;743,63;0;107113
30/11/2024;RPS;2;812;9638;9485;40,7;0;107113
30/11/2024;RPS;2;948;9638;9485;229,31;0;107113
30/11/2024;RPS;2;976;9638;9485;1148,2;0;107113
30/11/2024;RPS;2;116;9638;9627;131,36;0;107113
30/11/2024;RPS;2;310;9638;9627;1539,48;0;107113
30/11/2024;RPS;2;315;9638;9627;1651,25;0;107113
30/11/2024;RPS;2;530;9638;9627;405,62;0;107113
30/11/2024;RPS;2;535;9638;9627;442,57;0;107113
30/11/2024;RPS;2;812;9638;9627;22,7;0;107113
30/11/2024;RPS;2;542;9768;9787;1368,32;0;107113
30/11/2024;RPS;2;551;9768;9787;2402,57;0;107113
30/11/2024;RPS;2;941;9780;9485;1865,28;0;107113
30/11/2024;RPS;2;949;9780;9638;1308,81;0;107113
30/11/2024;RPS;2;976;9780;9638;399,51;0;107113
30/11/2024;RPS;2;310;9780;9787;935,33;0;107113
30/11/2024;RPS;2;315;9780;9787;1229,77;0;107113
30/11/2024;RPS;2;327;9780;9787;440;0;107113
30/11/2024;RPS;2;530;9780;9787;339,25;0;107113
30/11/2024;RPS;2;535;9780;9787;460,44;0;107113
30/11/2024;RPS;2;539;9780;9787;72,03;0;107113
30/11/2024;RPS;2;789;9780;9787;1;0;107113
30/11/2024;RPS;2;812;9780;9787;29,21;0;107113
30/11/2024;RPS;2;815;9780;9787;23,56;0;107113
30/11/2024;RPS;2;542;9787;9287;18890,49;0;107113
30/11/2024;RPS;2;543;9787;9287;820,24;0;107113
30/11/2024;RPS;2;551;9787;9287;250;0;107113
30/11/2024;RPS;2;552;9787;9287;18057,94;0;107113
30/11/2024;RPS;2;543;9787;9424;4012,17;0;107113
30/11/2024;RPS;2;552;9787;9424;4012,17;0;107113
30/11/2024;RPS;2;948;9787;9485;549,64;0;107113
30/11/2024;RPS;2;977;9787;9638;35,16;0;107113
30/11/2024;RPS;2;542;9787;9756;664;0;107113
30/11/2024;RPS;2;551;9787;9756;666,7;0;107113
30/11/2024;RPS;2;210;9787;9768;914,99;0;107113
30/11/2024;RPS;2;543;9787;9768;2254,6;0;107113
30/11/2024;RPS;2;552;9787;9768;2254,6;0;107113
30/11/2024;RPS;2;542;9787;9770;3333;0;107113
30/11/2024;RPS;2;551;9787;9770;1333,2;0;107113
30/11/2024;RPS;2;976;9787;9780;139,41;0;107113
30/11/2024;RPS;2;977;9787;9780;29,87;0;107113
30/11/2024;RPS;2;997;9787;9780;544,28;0;107113
30/11/2024;RPS;2;220;9787;9810;2706,13;0;107113
30/11/2024;RPS;2;542;9787;9810;26713,77;0;107113
30/11/2024;RPS;2;543;9787;9810;106,05;0;107113
30/11/2024;RPS;2;551;9787;9810;20476,41;0;107113
30/11/2024;RPS;2;552;9787;9810;2913,67;0;107113
30/11/2024;RPS;2;542;9787;9952;14633,34;0;107113
30/11/2024;RPS;2;543;9787;9952;4123,25;0;107113
30/11/2024;RPS;2;552;9787;9952;16992,06;0;107113
30/11/2024;RPS;2;976;9885;9638;74;0;107113
30/11/2024;RPS;2;977;9885;9787;29,87;0;107113
30/11/2024;RPS;2;822;9887;9638;657,56;0;107113
30/11/2024;RPS;2;542;9947;9638;2627,79;0;107113
30/11/2024;RPS;2;543;9947;9638;7035,91;0;107113
30/11/2024;RPS;2;551;9947;9638;3985,4;0;107113
30/11/2024;RPS;2;552;9947;9638;15734,51;0;107113
30/11/2024;RPS;2;516;9947;9780;6040,93;0;107113
30/11/2024;RPS;2;542;9947;9780;75579,7;0;107113
30/11/2024;RPS;2;543;9947;9780;326220,9;0;107113
30/11/2024;RPS;2;551;9947;9780;76333,59;0;107113
30/11/2024;RPS;2;552;9947;9780;299632,98;0;107113
30/11/2024;RPS;2;543;9947;9787;1511,72;0;107113
30/11/2024;RPS;2;552;9947;9787;1858,66;0;107113
30/11/2024;RPS;2;521;9174;9752;12425,98;0;107113
30/11/2024;RPS;2;823;9611;9459;92,11;0;107113
30/11/2024;RPS;2;976;9611;9649;867,18;0;107113
30/11/2024;RPS;2;310;9611;9752;1681,59;0;107113
30/11/2024;RPS;2;530;9611;9752;568,78;0;107113
30/11/2024;RPS;2;812;9611;9752;40,37;0;107113
30/11/2024;RPS;2;822;9611;9752;1473,15;0;107113
30/11/2024;RPS;2;117;9611;9766;2687,15;0;107113
30/11/2024;RPS;2;461;9611;9766;28,62;0;107113
30/11/2024;RPS;2;828;9611;9766;9,57;0;107113
30/11/2024;RPS;2;823;9611;9887;122,81;0;107113
30/11/2024;RPS;2;976;9682;9272;49,81;0;107113
30/11/2024;RPS;2;977;9682;9279;129,47;0;107113
30/11/2024;RPS;2;977;9682;9282;60,83;0;107113
30/11/2024;RPS;2;976;9682;9287;260,16;0;107113
30/11/2024;RPS;2;977;9682;9288;138,36;0;107113
30/11/2024;RPS;2;671;9682;9611;1020,7;0;107113
30/11/2024;RPS;2;977;9682;9611;118,05;0;107113
30/11/2024;RPS;2;824;9682;9718;65,09;0;107113
30/11/2024;RPS;2;823;9682;9752;680,81;0;107113
30/11/2024;RPS;2;824;9682;9752;2454,13;0;107113
30/11/2024;RPS;2;976;9682;9766;3226,95;0;107113
30/11/2024;RPS;2;977;9682;9766;597,99;0;107113
30/11/2024;RPS;2;997;9682;9766;2147,43;0;107113
30/11/2024;RPS;2;820;9751;9766;202,72;0;107113
30/11/2024;RPS;2;822;9751;9766;417,36;0;107113
30/11/2024;RPS;2;976;9752;9287;855,73;0;107113
30/11/2024;RPS;2;335;9752;9611;903,74;0;107113
30/11/2024;RPS;2;818;9752;9611;3232,63;0;107113
30/11/2024;RPS;2;827;9752;9611;46,6;0;107113
30/11/2024;RPS;2;940;9752;9611;11,17;0;107113
30/11/2024;RPS;2;943;9752;9611;3911,31;0;107113
30/11/2024;RPS;2;947;9752;9611;3562,36;0;107113
30/11/2024;RPS;2;976;9752;9611;1107,92;0;107113
30/11/2024;RPS;2;977;9752;9611;511,82;0;107113
30/11/2024;RPS;2;997;9752;9611;944,23;0;107113
30/11/2024;RPS;2;820;9752;9766;151,2;0;107113
30/11/2024;RPS;2;940;9752;9766;108,56;0;107113
30/11/2024;RPS;2;948;9752;9766;377,84;0;107113
30/11/2024;RPS;2;977;9752;9766;783,01;0;107113
30/11/2024;RPS;2;208;9754;9766;2372,62;0;107113
30/11/2024;RPS;2;820;9766;9611;263,55;0;107113
30/11/2024;RPS;2;976;9766;9611;1104,76;0;107113
30/11/2024;RPS;2;977;9766;9611;2193,39;0;107113
30/11/2024;RPS;2;823;9766;9752;160,19;0;107113
30/11/2024;RPS;2;824;9766;9752;251,7;0;107113
30/11/2024;RPS;2;976;9766;9752;351,63;0;107113
30/11/2024;RPS;2;461;9766;9754;2758,6;0;107113
30/11/2024;RPS;2;208;9775;9611;680,56;0;107113
30/11/2024;RPS;2;310;9775;9611;1868,84;0;107113
30/11/2024;RPS;2;327;9775;9611;903,33;0;107113
30/11/2024;RPS;2;530;9775;9611;1020,24;0;107113
30/11/2024;RPS;2;539;9775;9611;124,38;0;107113
30/11/2024;RPS;2;812;9775;9611;29,35;0;107113
30/11/2024;RPS;2;310;9808;9766;330,65;0;107113
30/11/2024;RPS;2;530;9808;9766;251,58;0;107113
30/11/2024;RPS;2;789;9808;9766;1,2;0;107113
30/11/2024;RPS;2;812;9808;9766;14,54;0;107113
30/11/2024;RPS;2;543;9459;9737;1839,62;0;107113
30/11/2024;RPS;2;552;9459;9737;1379,77;0;107113
30/11/2024;RPS;2;976;9459;9852;170,95;0;107113
30/11/2024;RPS;2;997;9678;9737;144,49;0;107113
